,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
32009,35963,C,15,H,28,ClNO,,,,,,,,,,
32010,35964,C,15,H,27,NO,,,,,,,,,,
32011,35965,C,16,H,29,Cl,2,N,,,,,,,,
32012,35966,C,16,H,28,ClN,,,,,,,,,,
32013,35967,C,12,H,14,N,2,O,6,S,2,Zn,,,,
32014,35968,C,9,H,18,O,3,,,,,,,,,
32015,35969,C,7,H,13,NO,4,S,3,,,,,,,
32016,35970,C,5,H,11,NS,3,,,,,,,,,
32017,35971,C,17,H,32,ClN,,,,,,,,,,
32018,35972,C,17,H,31,N,,,,,,,,,,
32019,35973,C,20,H,30,ClN,,,,,,,,,,
32020,35974,C,20,H,29,N,,,,,,,,,,
32021,35975,C,15,H,27,Cl,2,N,,,,,,,,
32022,35976,C,15,H,26,ClN,,,,,,,,,,
32023,35977,C,18,H,34,ClN,,,,,,,,,,
32024,35978,C,18,H,33,N,,,,,,,,,,
32025,35979,C,18,H,33,Cl,2,N,,,,,,,,
32026,35980,C,18,H,32,ClN,,,,,,,,,,
32027,35981,C,15,H,28,ClN,,,,,,,,,,
32028,35982,C,15,H,27,N,,,,,,,,,,
32029,35983,C,17,H,32,ClN,,,,,,,,,,
32030,35984,C,17,H,31,N,,,,,,,,,,
32031,35985,C,16,H,30,ClN,,,,,,,,,,
32032,35986,C,16,H,29,N,,,,,,,,,,
32033,35987,C,20,H,30,ClN,,,,,,,,,,
32034,35988,C,20,H,29,N,,,,,,,,,,
32035,35989,C,21,H,32,ClN,,,,,,,,,,
32036,35990,C,21,H,31,N,,,,,,,,,,
32037,35991,C,14,H,25,BrClN,,,,,,,,,,
32038,35992,C,14,H,24,BrN,,,,,,,,,,
32039,35993,C,14,H,26,ClN,,,,,,,,,,
32040,35994,C,14,H,25,N,,,,,,,,,,
32041,35995,C,13,H,24,ClN,,,,,,,,,,
32042,35996,C,13,H,23,N,,,,,,,,,,
32043,35997,C,13,H,24,ClN,,,,,,,,,,
32044,35998,C,13,H,23,N,,,,,,,,,,
32045,35999,C,20,H,36,ClN,,,,,,,,,,
32046,36000,C,20,H,35,N,,,,,,,,,,
32047,36001,C,14,H,24,Cl,3,N,,,,,,,,
32048,36002,C,14,H,23,Cl,2,N,,,,,,,,
32049,36003,C,14,H,26,ClN,,,,,,,,,,
32050,36004,C,14,H,25,N,,,,,,,,,,
32051,36005,C,15,H,28,ClN,,,,,,,,,,
32052,36006,C,15,H,27,N,,,,,,,,,,
32053,36007,C,17,H,30,ClN,,,,,,,,,,
32054,36008,C,17,H,29,N,,,,,,,,,,
32055,36009,C,16,H,30,ClNO,,,,,,,,,,
32056,36010,C,16,H,29,NO,,,,,,,,,,
32057,36011,C,15,H,28,ClNO,,,,,,,,,,
32058,36012,C,15,H,27,NO,,,,,,,,,,
32059,36013,C,14,H,25,BrClN,,,,,,,,,,
32060,36014,C,14,H,24,BrN,,,,,,,,,,
32061,36015,C,14,H,26,ClNO,,,,,,,,,,
32062,36016,C,14,H,25,NO,,,,,,,,,,
32063,36017,C,11,H,15,N,5,O,2,,,,,,,
32064,36018,C,20,H,24,N,2,O,,,,,,,,
32065,36019,C,17,H,20,ClNO,,,,,,,,,,
32066,36020,C,17,H,19,NO,,,,,,,,,,
32067,36021,C,15,H,16,N,2,O,2,,,,,,,
32068,36022,C,7,H,7,ClO,2,,,,,,,,,
32069,36023,C,8,H,6,BrN,,,,,,,,,,
32070,36025,C,15,H,28,ClN,,,,,,,,,,
32071,36026,C,15,H,27,N,,,,,,,,,,
32072,36027,C,13,H,22,NO,4,PS,,,,,,,,
32073,36028,C,13,H,22,NO,5,PS,,,,,,,,
32074,36029,C,17,H,27,ClN,2,O,2,,,,,,,
32075,36030,C,17,H,26,N,2,O,2,,,,,,,
32076,36031,C,16,H,20,O,2,,,,,,,,,
32077,36032,C,14,H,11,NO,4,,,,,,,,,
32078,36033,C,18,H,21,Cl,2,N,3,O,,,,,,
32079,36034,C,18,H,20,ClN,3,O,,,,,,,,
32080,36035,C,20,H,27,N,3,,,,,,,,,
32081,36036,C,17,H,23,Cl,2,N,3,,,,,,,
32082,36037,C,17,H,21,N,3,,,,,,,,,
32083,36038,C,17,H,23,Cl,2,N,3,,,,,,,
32084,36039,C,17,H,21,N,3,,,,,,,,,
32085,36040,C,18,H,24,Cl,3,N,3,,,,,,,
32086,36041,C,18,H,22,ClN,3,,,,,,,,,
32087,36042,C,14,H,12,N,2,O,,,,,,,,
32088,36043,C,19,H,26,ClN,3,,,,,,,,,
32089,36044,C,19,H,25,N,3,,,,,,,,,
32090,36045,C,13,H,13,ClN,2,,,,,,,,,
32091,36046,C,13,H,12,N,2,,,,,,,,,
32092,36047,C,15,H,16,N,2,,,,,,,,,
32093,36049,C,15,H,15,NO,2,,,,,,,,,
32094,36050,C,16,H,33,NO,2,,,,,,,,,
32095,36051,C,17,H,33,NO,2,,,,,,,,,
32096,36052,C,6,H,10,O,6,,,,,,,,,
32097,36053,C,21,H,22,N,4,O,4,,,,,,,
32098,36054,C,9,H,20,N,4,,,,,,,,,
32099,36055,C,19,H,19,N,3,O,2,,,,,,,
32100,36056,C,10,H,18,O,,,,,,,,,,
32101,36057,C,18,H,29,NO,5,,,,,,,,,
32102,36059,C,15,H,18,ClNO,,,,,,,,,,
32103,36060,C,15,H,17,NO,,,,,,,,,,
32104,36061,C,19,H,26,ClNO,,,,,,,,,,
32105,36062,C,19,H,25,NO,,,,,,,,,,
32106,36063,C,19,H,26,ClNOS,,,,,,,,,,
32107,36064,C,19,H,25,NOS,,,,,,,,,,
32108,36065,C,6,H,6,N,2,O,3,,,,,,,
32109,36066,C,6,H,6,N,2,O,3,,,,,,,
32110,36067,C,7,H,3,BrClNS,,,,,,,,,,
32111,36070,C,12,H,20,N,2,O,2,,,,,,,
32112,36072,C,20,H,20,N,2,O,4,,,,,,,
32113,36073,C,17,H,25,ClN,2,O,2,,,,,,,
32114,36074,C,9,H,11,NOS,,,,,,,,,,
32115,36075,C,16,H,16,Cl,2,N,2,O,2,,,,,
32116,36076,C,16,H,15,ClN,2,O,2,,,,,,,
32117,36077,C,10,H,13,BrClN,,,,,,,,,,
32118,36078,C,10,H,13,ClN+,,,,,,,,,,
32119,36079,C,13,H,20,BrNO,2,,,,,,,,,
32120,36080,C,13,H,20,NO,2,+,,,,,,,,
32121,36081,C,12,H,22,O,2,,,,,,,,,
32122,36082,C,14,H,18,N,2,,,,,,,,,
32123,36084,C,17,H,29,ClN,2,O,3,,,,,,,
32124,36085,C,17,H,28,N,2,O,3,,,,,,,
32125,36086,C,17,H,29,ClN,2,O,3,,,,,,,
32126,36087,C,17,H,28,N,2,O,3,,,,,,,
32127,36089,C,10,H,18,O,2,,,,,,,,,
32128,36090,C,19,H,10,ClNS,,,,,,,,,,
32129,36091,C,19,H,15,N,,,,,,,,,,
32130,36092,C,17,H,25,ClN,2,O,2,,,,,,,
32131,36093,C,10,HCl,7,,,,,,,,,,,
32132,36094,C,22,H,34,N,2,O,10,S,,,,,,
32133,36096,C,32,H,56,CaN,2,O,10,,,,,,,
32134,36097,C,16,H,29,NO,5,,,,,,,,,
32135,36098,C,7,H,11,NS,,,,,,,,,,
32136,36099,C,9,H,16,,,,,,,,,,,
32137,36100,C,13,H,18,O,,,,,,,,,,
32138,36101,C,6,H,16,O,5,P,2,,,,,,,
32139,36102,C,17,H,20,N,2,O,3,S,,,,,,
32140,36104,C,12,H,12,N,2,,,,,,,,,
32141,36105,C,16,H,15,NO,3,,,,,,,,,
32142,36106,C,10,H,15,O,3,PS,,,,,,,,
32143,36107,C,16,H,22,Cl,2,O,4,,,,,,,
32144,36108,C,11,H,24,O,,,,,,,,,,
32145,36109,C,16,H,19,NO,2,,,,,,,,,
32146,36110,C,18,H,14,S,,,,,,,,,,
32147,36111,C,12,H,16,,,,,,,,,,,
32148,36112,C,7,H,5,NO,5,,,,,,,,,
32149,36113,C,20,H,13,N,,,,,,,,,,
32150,36114,C,23,H,16,,,,,,,,,,,
32151,36115,C,19,H,13,Cl,,,,,,,,,,
32152,36116,C,20,H,13,F,3,,,,,,,,,
32153,36117,C,20,H,16,O,,,,,,,,,,
32154,36118,C,21,H,19,N,,,,,,,,,,
32155,36119,C,19,H,37,N,5,O,7,,,,,,,
32156,36120,C,6,H,11,BrO,,,,,,,,,,
32157,36121,C,14,H,28,O,2,,,,,,,,,
32158,36122,C,20,H,24,ClNO,4,,,,,,,,,
32159,36123,C,20,H,24,NO,4,+,,,,,,,,
32160,36124,C,17,H,21,Cl,2,NO,,,,,,,,
32161,36125,C,17,H,20,ClNO,,,,,,,,,,
32162,36127,C,10,H,19,N,3,O,,,,,,,,
32163,36128,C,10,H,17,N,3,O,,,,,,,,
32164,36129,C,10,H,17,N,3,O,,,,,,,,
32165,36130,C,17,H,22,N,2,O,,,,,,,,
32166,36131,C,21,H,30,N,2,O,,,,,,,,
32167,36132,C,17,H,21,ClN,2,O,,,,,,,,
32168,36133,C,17,H,26,N,2,O,,,,,,,,
32169,36134,C,16,H,25,N,3,O,,,,,,,,
32170,36135,C,15,H,23,N,3,O,,,,,,,,
32171,36136,C,21,H,19,N,3,O,,,,,,,,
32172,36137,C,13,H,15,Cl,2,O,6,P,,,,,,
32173,36138,C,40,H,46,I,2,N,2,O,6,,,,,
32174,36139,C,40,H,46,N,2,O,6,+,2,,,,,
32175,36141,C,8,H,20,N,3,S+,,,,,,,,
32176,36143,C,8,H,9,NO,3,,,,,,,,,
32177,36144,C,31,H,42,N,2,O,6,,,,,,,
32178,36145,C,30,H,46,O,8,,,,,,,,,
32179,36147,C,7,H,12,N,8,,,,,,,,,
32180,36149,C,8,H,9,N,5,,,,,,,,,
32181,36150,C,11,H,10,ClNO,2,,,,,,,,,
32182,36151,C,13,H,15,NO,2,,,,,,,,,
32183,36152,C,9,H,14,N,2,,,,,,,,,
32184,36153,C,10,H,16,O,2,,,,,,,,,
32185,36154,C,9,H,15,N,3,O,,,,,,,,
32186,36155,C,20,H,18,O,6,S,2,,,,,,,
32187,36156,C,16,H,21,Cl,2,N,3,O,3,S,,,,
32188,36157,C,16,H,20,ClN,3,O,3,S,,,,,,
32189,36158,C,2,H,7,O,2,PS,2,,,,,,,
32190,36159,C,12,H,5,Br,5,O,,,,,,,,
32191,36160,C,12,H,2,Br,8,O,,,,,,,,
32192,36161,C,13,H,26,Cl,2,N,4,,,,,,,
32193,36162,C,13,H,24,N,4,,,,,,,,,
32194,36163,C,10,H,17,N,3,O,3,,,,,,,
32195,36164,C,10,H,16,N,2,,,,,,,,,
32196,36165,C,16,H,21,ClN,3,-,,,,,,,,
32197,36166,C,16,H,21,N,3,,,,,,,,,
32198,36167,C,17,H,23,ClN,3,O-,,,,,,,,
32199,36168,C,17,H,23,N,3,O,,,,,,,,
32200,36179,C,14,H,20,N,2,O,2,,,,,,,
32201,36180,C,4,H,5,N,3,O,2,,,,,,,
32202,36181,C,4,H,6,N,4,O,2,,,,,,,
32203,36182,C,17,H,24,O,2,,,,,,,,,
32204,36183,C,18,H,4,Br,8,N,2,O,4,,,,,
32205,36185,C,12,H,6,Cl,4,,,,,,,,,
32206,36186,C,12,H,6,Cl,4,,,,,,,,,
32207,36187,C,12,H,6,Cl,4,,,,,,,,,
32208,36188,C,12,H,5,Cl,5,,,,,,,,,
32209,36189,C,13,H,22,ClNO,2,,,,,,,,,
32210,36190,C,13,H,21,NO,2,,,,,,,,,
32211,36192,C,12,H,13,NO,2,,,,,,,,,
32212,36193,C,8,H,11,FN,2,,,,,,,,,
32213,36194,C,24,H,27,NO,2,,,,,,,,,
32214,36195,C,10,H,11,IN,2,,,,,,,,,
32215,36196,C,10,H,11,N,2,+,,,,,,,,
32216,36197,C,12,H,9,NO,4,,,,,,,,,
32217,36198,C,17,H,12,N,2,O,3,,,,,,,
32218,36199,C,17,H,12,N,2,O,3,,,,,,,
32219,36200,C,12,H,14,N,2,O,4,,,,,,,
32220,36201,C,17,H,21,NO,2,,,,,,,,,
32221,36202,C,5,H,12,ClNO,3,S,,,,,,,,
32222,36203,C,5,H,11,NO,3,S,,,,,,,,
32223,36205,C,11,H,10,N,2,O,2,,,,,,,
32224,36206,C,13,H,10,O,3,S,,,,,,,,
32225,36207,C,27,H,32,N,2,O,4,S,3,,,,,
32226,36208,C,13,H,31,NO,,,,,,,,,,
32227,36209,C,13,H,30,N+,,,,,,,,,,
32228,36210,C,18,H,22,CoN,2,O,6,,,,,,,
32229,36211,C,18,H,17,N,3,O,3,,,,,,,
32230,36213,C,7,H,14,N,10,,,,,,,,,
32231,36215,C,7,H,14,N,10,,,,,,,,,
32232,36217,C,6,H,12,N,10,,,,,,,,,
32233,36218,C,12,H,6,Cl,4,,,,,,,,,
32234,36219,C,8,H,8,N,2,O,2,,,,,,,
32235,36220,C,4,H,2,Cl,8,,,,,,,,,
32236,36221,C,10,H,23,Hg,2,S,,,,,,,,
32237,36222,C,5,H,11,Hg+,,,,,,,,,,
32238,36223,C,5,H,11,Hg,,,,,,,,,,
32239,36224,C,8,H,10,N,2,,,,,,,,,
32240,36225,C,9,H,14,N,2,,,,,,,,,
32241,36228,C,8,H,10,Cl,2,N,2,S,,,,,,
32242,36229,C,8,H,8,N,2,S,,,,,,,,
32243,36230,C,14,H,15,NO,3,,,,,,,,,
32244,36231,C,12,H,4,Cl,6,,,,,,,,,
32245,36232,C,18,H,24,N,2,O,4,S,2,,,,,
32246,36233,C,6,H,9,N,5,O,10,,,,,,,
32247,36234,C,6,H,9,ClN,4,O,8,,,,,,,
32248,36235,C,4,H,5,ClN,4,O,8,,,,,,,
32249,36236,CH,6,HgO,4,P,,,,,,,,,,
32250,36237,C,13,H,7,ClN,2,O,6,,,,,,,
32251,36238,C,24,H,34,N,4,O,4,S,,,,,,
32252,36239,C,20,H,22,N,2,O,4,,,,,,,
32253,36240,C,5,H,7,ClO,3,,,,,,,,,
32254,36241,C,16,H,21,ClO,2,,,,,,,,,
32255,36242,C,13,H,11,Cl,2,NO,2,,,,,,,
32256,36243,C,4,H,7,Cl,3,O,2,,,,,,,
32257,36244,C,12,H,18,ClNO,,,,,,,,,,
32258,36245,C,12,H,17,NO,,,,,,,,,,
32259,36246,C,6,H,7,ClO,3,,,,,,,,,
32260,36247,C,16,H,32,O,2,,,,,,,,,
32261,36248,C,5,H,7,N,3,OS,,,,,,,,
32262,36249,C,14,H,12,O,2,,,,,,,,,
32263,36250,C,13,H,9,Cl,2,NO,4,,,,,,,
32264,36251,C,9,H,7,BrO,2,,,,,,,,,
32265,36252,C,28,H,40,Cl,2,N,4,O,6,,,,,
32266,36253,C,28,H,38,N,4,O,6,,,,,,,
32267,36254,C,17,H,16,Cl,2,N,4,O,5,S,,,,
32268,36255,C,17,H,16,Br,2,N,4,O,5,S,,,,
32269,36256,C,18,H,19,ClN,4,O,5,S,,,,,,
32270,36257,C,18,H,20,ClN,5,O,5,,,,,,,
32271,36258,C,18,H,20,ClN,5,O,5,,,,,,,
32272,36259,C,17,H,16,I,2,N,4,O,5,S,,,,
32273,36260,C,18,H,17,BrFNO,2,,,,,,,,,
32274,36261,C,18,H,16,FNO,2,,,,,,,,,
32275,36262,C,18,H,17,BrFNO,2,,,,,,,,,
32276,36263,C,18,H,16,FNO,2,,,,,,,,,
32277,36264,C,18,H,17,BrFNO,2,,,,,,,,,
32278,36265,C,18,H,16,FNO,2,,,,,,,,,
32279,36266,C,18,H,18,BrNO,2,,,,,,,,,
32280,36267,C,18,H,17,NO,2,,,,,,,,,
32281,36268,C,20,H,22,BrNO,4,,,,,,,,,
32282,36269,C,20,H,21,NO,4,,,,,,,,,
32283,36270,C,18,H,17,BrClNO,2,,,,,,,,,
32284,36271,C,18,H,16,ClNO,2,,,,,,,,,
32285,36272,C,21,H,33,N,3,O,5,S,,,,,,
32286,36273,C,15,H,23,N,3,O,3,S,,,,,,
32287,36274,C,10,H,13,ClN,6,,,,,,,,,
32288,36276,C,25,H,38,O,2,,,,,,,,,
32289,36277,C,12,H,15,NO,,,,,,,,,,
32290,36278,C,23,H,19,NO,4,,,,,,,,,
32291,36279,C,16,H,16,O,4,,,,,,,,,
32292,36280,C,15,H,22,ClN,,,,,,,,,,
32293,36281,C,15,H,21,N,,,,,,,,,,
32294,36282,C,12,H,17,NO,,,,,,,,,,
32295,36283,C,12,H,17,NO,3,,,,,,,,,
32296,36284,C,9,H,12,O,3,,,,,,,,,
32297,36285,C,28,H,42,Cl,2,N,6,O,4,,,,,
32298,36286,C,28,H,40,N,6,O,4,,,,,,,
32299,36287,C,30,H,44,Cl,2,N,4,O,6,,,,,
32300,36288,C,30,H,42,N,4,O,6,,,,,,,
32301,36289,C,24,H,34,ClN,3,O,5,S,,,,,,
32302,36290,C,24,H,33,N,3,O,5,S,,,,,,
32303,36291,C,19,H,22,N,2,O,2,,,,,,,
32304,36292,C,8,H,18,O,,,,,,,,,,
32305,36293,C,4,H,8,N,4,O,3,,,,,,,
32306,36294,C,18,H,37,N,5,O,9,,,,,,,
32307,36296,C,10,H,8,N,2,O,2,S,2,,,,,
32308,36297,C,11,H,8,ClNO,2,,,,,,,,,
32309,36298,C,7,H,12,N,2,O,4,S,,,,,,
32310,36299,C,7,H,10,N,2,,,,,,,,,
32311,36300,C,3,H,9,HgO,,,,,,,,,,
32312,36301,C,3,H,7,Hg,,,,,,,,,,
32313,36302,C,21,H,24,ClNO,3,,,,,,,,,
32314,36303,C,21,H,23,NO,3,,,,,,,,,
32315,36304,C,12,H,6,Cl,4,,,,,,,,,
32316,36305,C,6,H,7,Cl,2,N,3,S,,,,,,
32317,36306,C,3,H,5,BrCl,2,,,,,,,,,
32318,36307,C,14,H,11,NO,3,S,,,,,,,,
32319,36308,C,9,H,16,O,,,,,,,,,,
32320,36309,C,12,H,14,ClN,3,O,4,,,,,,,
32321,36310,C,19,H,36,Cl,2,N,2,O,5,S,,,,
32322,36311,C,19,H,35,ClN,2,O,5,S,,,,,,
32323,36312,C,7,H,12,O,,,,,,,,,,
32324,36313,C,23,H,35,Cl,2,NO,,,,,,,,
32325,36314,C,47,H,51,NO,14,,,,,,,,,
32326,36315,C,18,H,23,N,3,O,4,,,,,,,
32327,36316,C,14,H,13,NO,2,,,,,,,,,
32328,36317,C,12,H,9,NO,2,,,,,,,,,
32329,36322,C,17,H,18,ClN,5,O,5,,,,,,,
32330,36323,C,14,H,9,Cl,5,,,,,,,,,
32331,36324,C,19,H,23,N,3,,,,,,,,,
32332,36326,C,10,H,14,N,2,,,,,,,,,
32333,36327,C,12,H,2,Cl,8,,,,,,,,,
32334,36328,C,8,H,5,NO,3,,,,,,,,,
32335,36329,C,9,H,6,ClNO,3,,,,,,,,,
32336,36330,C,18,H,15,FN,2,O,3,,,,,,,
32337,36331,C,18,H,16,N,2,O,3,,,,,,,
32338,36332,C,10,H,13,NO,,,,,,,,,,
32339,36333,C,12,H,17,NO,,,,,,,,,,
32340,36334,C,12,H,17,NO,,,,,,,,,,
32341,36335,C,8,H,7,Br,2,NO,,,,,,,,
32342,36336,C,10,H,20,O,5,,,,,,,,,
32343,36337,C,18,H,15,FN,2,O,3,,,,,,,
32344,36339,C,14,H,16,N,2,O,2,,,,,,,
32345,36340,C,19,H,31,NO,,,,,,,,,,
32346,36341,C,15,H,18,BrN,5,O,,,,,,,,
32347,36342,C,12,H,8,Cl,2,,,,,,,,,
32348,36343,C,15,H,12,O,3,,,,,,,,,
32349,36344,C,11,H,16,,,,,,,,,,,
32350,36345,C,19,H,18,N,2,O,2,,,,,,,
32351,36346,C,20,H,20,N,2,O,3,,,,,,,
32352,36348,C,17,H,16,N,4,O,,,,,,,,
32353,36349,C,19,H,18,N,2,O,3,,,,,,,
32354,36352,C,21,H,31,N,5,O,4,,,,,,,
32355,36353,C,18,H,16,N,2,O,2,,,,,,,
32356,36354,C,12,H,13,Cl,2,N,3,,,,,,,
32357,36355,C,14,H,11,ClO,,,,,,,,,,
32358,36356,C,18,H,28,O,4,Si,4,,,,,,,
32359,36357,C,17,H,28,N,4,O,4,,,,,,,
32360,36376,C,21,H,16,O,2,,,,,,,,,
32361,36377,C,14,H,19,ClN,2,O,,,,,,,,
32362,36378,C,14,H,20,N,2,O,,,,,,,,
32363,36379,C,14,H,19,ClN,2,O,,,,,,,,
32364,36380,C,8,H,9,NO,2,,,,,,,,,
32365,36381,C,18,H,19,NO,,,,,,,,,,
32366,36382,C,12,H,19,N,,,,,,,,,,
32367,36383,C,12,H,19,N,3,O,5,,,,,,,
32368,36384,C,16,H,24,N,2,O,,,,,,,,
32369,36385,C,13,H,18,N,2,O,,,,,,,,
32370,36386,C,13,H,18,N,2,O,,,,,,,,
32371,36387,C,12,H,14,Cl,2,N,2,O,,,,,,
32372,36388,C,6,H,7,ClN,2,O,2,,,,,,,
32373,36389,C,8,H,11,Cl,3,O,2,,,,,,,
32374,36390,C,21,H,27,N,3,,,,,,,,,
32375,36391,C,12,H,13,NO,,,,,,,,,,
32376,36392,C,12,H,13,ClF,3,N,3,O,4,,,,,
32377,36393,C,21,H,27,NO,2,,,,,,,,,
32378,36394,C,6,H,10,OS,2,,,,,,,,,
32379,36395,C,17,H,24,ClNO,2,,,,,,,,,
32380,36396,C,17,H,23,NO,2,,,,,,,,,
32381,36397,C,36,H,56,O,13,,,,,,,,,
32382,36398,C,42,H,64,O,19,,,,,,,,,
32383,36399,C,12,H,8,Cl,2,,,,,,,,,
32384,36400,C,12,H,6,Cl,4,,,,,,,,,
32385,36401,C,12,H,6,Cl,4,,,,,,,,,
32386,36402,C,12,H,6,Cl,4,,,,,,,,,
32387,36403,C,31,H,44,K,2,O,18,S,2,,,,,
32388,36404,C,31,H,46,O,18,S,2,,,,,,,
32389,36405,C,19,H,21,NO,2,S,,,,,,,,
32390,36406,C,50,H,59,N,3,,,,,,,,,
32391,36407,C,15,H,14,N,2,O,,,,,,,,
32392,36408,C,44,H,63,N,3,,,,,,,,,
32393,36409,C,7,H,7,NO,3,,,,,,,,,
32394,36412,C,11,H,14,Cl,2,N,2,O,,,,,,
32395,36413,C,10,H,12,ClNO,2,,,,,,,,,
32396,36414,C,10,H,11,NO,2,,,,,,,,,
32397,36415,C,13,H,11,NO,2,,,,,,,,,
32398,36417,C,14,H,16,ClN,3,O,2,S,,,,,,
32399,36418,C,10,H,14,ClNO,2,,,,,,,,,
32400,36419,C,10,H,13,NO,2,,,,,,,,,
32401,36420,C,9,H,10,Cl,3,NO,,,,,,,,
32402,36421,C,9,H,9,Cl,2,NO,,,,,,,,
32403,36422,C,9,H,9,Cl,4,NO,,,,,,,,
32404,36423,C,9,H,8,Cl,3,NO,,,,,,,,
32405,36424,C,6,H,12,Cl,2,N,2,O,,,,,,
32406,36426,C,18,H,26,O,5,,,,,,,,,
32407,36427,C,23,H,28,ClNO,3,,,,,,,,,
32408,36428,C,10,H,14,O,4,,,,,,,,,
32409,36429,C,16,H,17,NO,,,,,,,,,,
32410,36430,C,16,H,17,NO,2,,,,,,,,,
32411,36431,C,21,H,32,ClN,5,O,2,,,,,,,
32412,36432,C,14,H,19,NO,2,,,,,,,,,
32413,36433,C,20,H,14,O,8,,,,,,,,,
32414,36434,C,24,H,18,O,10,,,,,,,,,
32415,36435,C,34,H,22,O,10,,,,,,,,,
32416,36436,C,22,H,16,Br,2,O,8,,,,,,,
32417,36437,C,27,H,30,ClN,3,O,,,,,,,,
32418,36438,C,26,H,28,ClN,3,O,,,,,,,,
32419,36439,C,28,H,32,ClN,3,O,,,,,,,,
32420,36440,C,27,H,31,Cl,2,N,3,O,,,,,,
32421,36441,C,27,H,30,ClN,3,O,,,,,,,,
32422,36442,C,27,H,30,FN,3,O,,,,,,,,
32423,36443,C,28,H,33,N,3,O,,,,,,,,
32424,36444,C,27,H,31,N,3,O,2,,,,,,,
32425,36445,C,28,H,33,N,3,O,2,,,,,,,
32426,36446,C,29,H,35,N,3,O,2,,,,,,,
32427,36447,C,28,H,33,N,3,O,2,,,,,,,
32428,36448,C,27,H,31,N,3,O,2,,,,,,,
32429,36449,C,29,H,35,N,3,O,2,,,,,,,
32430,36450,C,28,H,33,N,3,O,2,,,,,,,
32431,36451,C,29,H,35,N,3,OS,,,,,,,,
32432,36452,C,29,H,34,ClN,3,O,2,,,,,,,
32433,36453,C,25,H,29,N,3,O,2,,,,,,,
32434,36454,C,25,H,29,N,3,OS,,,,,,,,
32435,36455,C,31,H,44,O,8,,,,,,,,,
32436,36456,C,15,H,20,N,2,O,6,S,,,,,,
32437,36458,C,9,H,20,N,4,O,4,,,,,,,
32438,36459,C,12,H,17,NO,3,,,,,,,,,
32439,36460,C,11,H,11,NO,3,,,,,,,,,
32440,36461,C,13,H,11,NO,,,,,,,,,,
32441,36462,C,29,H,32,O,13,,,,,,,,,
32442,36463,C,10,H,8,N,2,O,,,,,,,,
32443,36464,C,20,H,21,Cl,2,NO,3,,,,,,,
32444,36465,C,20,H,20,ClNO,3,,,,,,,,,
32445,36466,C,20,H,21,BrClNO,3,,,,,,,,,
32446,36467,C,20,H,20,BrNO,3,,,,,,,,,
32447,36468,C,20,H,22,Cl,2,N,2,O,3,,,,,
32448,36469,C,20,H,21,ClN,2,O,3,,,,,,,
32449,36470,C,22,H,26,ClNO,3,,,,,,,,,
32450,36471,C,22,H,25,NO,3,,,,,,,,,
32451,36472,C,22,H,26,ClNO,3,,,,,,,,,
32452,36473,C,22,H,25,NO,3,,,,,,,,,
32453,36474,C,12,H,4,Cl,4,O,2,,,,,,,
32454,36475,C,20,H,22,ClNO,3,,,,,,,,,
32455,36476,C,20,H,21,NO,3,,,,,,,,,
32456,36477,C,8,H,5,Cl,3,O,3,,,,,,,
32457,36478,C,10,H,10,Cl,2,F,2,N,2,OS,,,,
32458,36479,C,10,H,5,Cl,7,,,,,,,,,
32459,36480,C,10,H,14,ClNO,,,,,,,,,,
32460,36481,C,10,H,13,NO,,,,,,,,,,
32461,36482,C,11,H,14,ClNO,2,,,,,,,,,
32462,36483,C,11,H,13,NO,2,,,,,,,,,
32463,36484,C,8,H,18,O,6,S,2,,,,,,,
32464,36485,C,11,H,16,ClN,,,,,,,,,,
32465,36486,C,11,H,15,N,,,,,,,,,,
32466,36487,C,18,H,22,ClNO,2,,,,,,,,,
32467,36488,C,18,H,21,NO,2,,,,,,,,,
32468,36489,C,19,H,18,N,2,O,2,,,,,,,
32469,36490,C,4,H,6,Cl,4,,,,,,,,,
32470,36491,C,29,H,35,N,3,O,,,,,,,,
32471,36492,C,29,H,33,N,3,O,,,,,,,,
32472,36493,C,31,H,37,N,3,O,,,,,,,,
32473,36494,C,27,H,32,ClN,3,O,,,,,,,,
32474,36495,C,27,H,31,N,3,O,,,,,,,,
32475,36496,C,29,H,35,N,3,O,,,,,,,,
32476,36497,C,28,H,34,ClN,3,O,,,,,,,,
32477,36498,C,28,H,33,N,3,O,,,,,,,,
32478,36499,C,28,H,34,ClN,3,O,,,,,,,,
32479,36500,C,28,H,33,N,3,O,,,,,,,,
32480,36501,C,29,H,34,ClN,3,O,,,,,,,,
32481,36502,C,7,H,12,O,2,,,,,,,,,
32482,36503,C,9,H,16,O,2,,,,,,,,,
32483,36504,C,7,H,14,O,,,,,,,,,,
32484,36505,C,17,H,17,NO,2,,,,,,,,,
32485,36506,C,16,H,22,N,2,O,6,,,,,,,
32486,36507,C,14,H,20,N,2,O,2,,,,,,,
32487,36508,C,13,H,18,N,2,O,2,,,,,,,
32488,36509,C,9,H,11,Cl,2,NO,,,,,,,,
32489,36510,C,9,H,10,ClNO,,,,,,,,,,
32490,36511,C,63,H,98,N,18,O,13,S,,,,,,
32491,36512,C,18,H,20,,,,,,,,,,,
32492,36513,C,27,H,31,Cl,2,N,3,O,,,,,,
32493,36514,C,27,H,30,ClN,3,O,,,,,,,,
